communication_event_id,event_source_id,artifact_kind,artifact_url,status
comm-a303d0afb70a9f10d706f66c,src-186303f15be091a9de84692c,VIDEO,https://www.youtube.com/watch?v=Zr3SqcGV8m4,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-a486f6c9300d41de807c8de1,src-a98d7ee61f0f2157ec424a5c,VIDEO,https://www.youtube.com/watch?v=QA6YWkWALoA,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-a7129685cd24630898423b1a,src-855f3d9283258b6b503653cb,VIDEO,https://www.youtube.com/watch?v=RotcD7OREP4,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-a742a6be372135538b601dfd,src-fdc4da26f49b0610741f766c,VIDEO,https://www.youtube.com/watch?v=UY_60dWrMwE,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-a7533068e8bb88b9d1746a35,src-c88c69b6dc48b8a9d3abbeaa,VIDEO,https://www.youtube.com/watch?v=f-WHrAj_GAs,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-a7b9f29ab23a7571b54735b9,src-de004628344b449a2e5abdeb,VIDEO,https://www.youtube.com/watch?v=XZDdEc7w4DE,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-a7c183bd692067ccf5008845,src-f050462bfab6e01edb8ef806,VIDEO,https://www.youtube.com/watch?v=hIoxaeO3waE,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-a88a30129452b90bb30064e6,src-8a90ea42ede04e766519a72e,VIDEO,https://www.youtube.com/watch?v=CHD_9qvw8_U,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-aa0ebff5054bce2be3f88d6d,src-7593d15395f0525e16ec5f22,VIDEO,https://www.youtube.com/watch?v=tMMGtKTVDAM,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-aaa4bfa917d36fd44fba8066,src-2b3484b1da471b6ebea742c3,VIDEO,https://www.youtube.com/watch?v=54yeEV4GL-s,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-aaa91a7b3724445475c1ff65,src-94673ea4081e5f407e2f6a2c,VIDEO,https://www.youtube.com/watch?v=mUUTKEfL4Qk,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-aaf12515899ab57adfac6c64,src-44390020d3852008d849dbc6,VIDEO,https://www.youtube.com/live/Siksq0XmGHY,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-aafa03698532dab075d5dee6,src-57afed519557aef9edbe58fe,VIDEO,https://www.youtube.com/watch?v=hcvCHdN2T6k,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ac1aea59e8c141eacec34534,src-18857e978cc8162bc6e3c8c8,VIDEO,https://youtu.be/zxFECH7ZO4w,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ac6b01758939e6748a4188b0,src-24c7c8530f761bb5f9b03c8c,VIDEO,https://www.youtube.com/watch?v=6wChl6f2WhE,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ac9bcd2d1d1270afb9474718,src-8dfc1c3d85488ee6ad195eca,VIDEO,https://www.youtube.com/watch?v=9OW90fPxYjM,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ad3bf3ba20ddb8cca3b35b57,src-cc370e38bb172de1f31054bf,VIDEO,https://youtu.be/XJNQEG2DtXU,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-adf84b917ef280f46c225b89,src-1048deaa16eb189b322add83,VIDEO,https://www.youtube.com/watch?v=vRFUabFasrA,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-afdefe745542d79f03aff62b,src-7f5f90fa86ae06f813a53ee2,VIDEO,https://youtu.be/t9OFQ1yC_ac,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-b0f78c8fa94a1ed60079892a,src-81a5acd296c4aeaa53ad3fde,VIDEO,https://www.youtube.com/live/XtFioxteO5k,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-b275f885ac93866128b6e8d0,src-179f5a1802e1d1ee5d48ab10,VIDEO,https://www.youtube.com/live/4V9q8ePU8AY?feature=shared,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-b398ebfe4707cb9b1909f1d1,src-836726bee29d9b8959dee7f0,VIDEO,https://youtu.be/XQEP8PPAQkM,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-b44eab1a1e2603054d3a8dc1,src-149d961f936a929f882ba863,VIDEO,https://www.youtube.com/watch?v=X7XhZhsyct4,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-b4b0747aeec312cea250cafd,src-607e5b3a984afac901c6c7f0,VIDEO,https://www.youtube.com/watch?v=u-KKOjwROHM,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-b5ae53bd28b213c91023ef76,src-80253ee58baa5b8cf2ac094e,VIDEO,https://www.youtube.com/watch?v=C4TpoCE9tQQ,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-b5c5d88f1cce4950be020b1e,src-921af21469134536b43febc1,VIDEO,https://www.youtube.com/watch?v=v6u9_bELPjY&t=26s,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-b6935ad5971e680395566ec1,src-df23b87df7ff2891606e5c97,AUDIO,https://minneapolisfed.org/-/media/files/news_events/pres/kashkari-06-20-2016-media-qa.mp3?rev=3a05d59402a6455bb7f0380249a09d07,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-b6935ad5971e680395566ec1,src-ad38b8e9b28c402ed1d06fb8,AUDIO,https://www.minneapolisfed.org/-/media/files/news_events/pres/kashkari-06-20-2016-media-qa.mp3?rev=3a05d59402a6455bb7f0380249a09d07,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-b6935ad5971e680395566ec1,src-ad38b8e9b28c402ed1d06fb8,VIDEO,https://www.youtube.com/watch?v=wMYYp789cwk,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-b7db1549c6fc7a68b3200870,src-aff06149d970a12829fa69dd,VIDEO,https://www.youtube.com/watch?v=NUD0xWEhTjc,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-b906cf6579e70c0546f98615,src-65043591630f7144b13bc1ee,VIDEO,https://www.youtube.com/watch?v=DKZWKWAXLuo,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ba0a73d7bf533b5872cda43c,src-12ca2585a8f2b64f66737f96,VIDEO,https://www.youtube.com/watch?v=3vicZkVfMtw,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ba3dd579a91c908542508b57,src-5498dd4edf55cd91c37d7710,AUDIO,https://minneapolisfed.org/-/media/files/news_events/pres/2014_11-18nrk_qa.mp3?rev=69c7edc964914eb791acfe6b283f4853,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ba3dd579a91c908542508b57,src-5498dd4edf55cd91c37d7710,AUDIO,https://minneapolisfed.org/-/media/files/news_events/pres/2014_11-18nrk_scrum.mp3?rev=f9fecada919d44e7854c8978a949ba00,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ba3dd579a91c908542508b57,src-5498dd4edf55cd91c37d7710,AUDIO,https://minneapolisfed.org/-/media/files/news_events/pres/2014_11-18nrk_speech.mp3?rev=0b165e7a3b53497a84cea6833013297e,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ba3dd579a91c908542508b57,src-5498dd4edf55cd91c37d7710,VIDEO,http://www.youtube.com/watch?v=UTa_-7lf6Xk,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ba3dd579a91c908542508b57,src-5498dd4edf55cd91c37d7710,VIDEO,http://www.youtube.com/watch?v=kiJ5OKo36Xg,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ba3dd579a91c908542508b57,src-5498dd4edf55cd91c37d7710,VIDEO,https://www.youtube.com/watch?v=huLrIT3RW4M,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-bac6676b8b8737381d34dd18,src-5089a68f0a5a14a36c8804f0,VIDEO,https://www.youtube.com/live/dHFbJaS5g2U?si=O557Fm207nYj7VPW,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-bb4bcead94c1ac9087e42e2f,src-3af64794a2995bdc2030562e,VIDEO,https://www.youtube.com/watch?v=PJyeOu0R0JI,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-bb599f618255e0cd5514c2ef,src-d9d6772b59308eb67a9a82b0,VIDEO,https://www.youtube.com/watch?v=Ydp9M7HSjQc,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-bd31facf5aab7c0bf8e8d483,src-f8145c6afb0a1d480ec85a48,VIDEO,https://www.youtube.com/watch?v=q_j-mlLLs_g&t=4s,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-bd66e9986df25fcf2ac662e5,src-36c6e1684b617a5624dd1ac0,VIDEO,https://www.youtube.com/watch?v=ZnDt7VOQPgw,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-bf4cf4ddc99e74581d3767e8,src-5b9352d44999c2255e82a671,VIDEO,https://www.youtube.com/watch?v=xsgPAz7gVxs,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-c043fe90210323975844929c,src-6b566b9c75ed08d652476078,VIDEO,https://www.youtube.com/live/utHGdIruMRI,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-c0647666863d8015bc814ff2,src-38b1e2a792556584523a5ca1,VIDEO,https://www.youtube.com/watch?v=W_GWirAY550,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-c1332904086a555fcad79902,src-34d87395320fde5a85decc9d,VIDEO,https://www.youtube.com/watch?v=Jqbc4lTm8vM,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-c177f5ad59aec5b12bad2c95,src-cac9f237067910af93d8d832,VIDEO,https://www.youtube.com/watch?v=aKw6Qyu7WIY,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-c190f9688867328a53a1fac5,src-bf2a96b09f1f4112859c1a41,VIDEO,https://www.youtube.com/watch?v=I9nFKI_fM1c,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-c1c7c869551c7cc16c8b16a9,src-a90fe96dec8bd67ce9bf0f99,VIDEO,https://www.youtube.com/watch?v=6BPdO1SWeBo,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-c3f97e51464c79ffd0442cd2,src-00b25d90f5f3ec2e8180139c,VIDEO,https://www.youtube.com/watch?v=6tFuKV5IHPY,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-c486b3d01fbb0a7e7935a993,src-4bee8a6392ffc07c87c42340,VIDEO,https://www.youtube.com/watch?v=GQgMe-Ec-C8,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-c5a13c59883f83cf0093ed30,src-86cdd10f575a2e283b93d354,VIDEO,https://www.youtube.com/watch?v=trl7aatglAw,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-c7322350942c5fff5c7c564c,src-2328bfe591ad606dfdf5995c,VIDEO,https://www.youtube.com/watch?v=TOAQNgXCc5U,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-c789a150ea9cb57284bd6025,src-fe1b60107900840af6e6fea9,VIDEO,https://www.youtube.com/watch?v=AlMj8CB8V8A,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-caa2e72d2ad0e89636861280,src-76fed0a93919a3f1d377dabc,VIDEO,https://youtu.be/nn1k2ULdk6s,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-cabd97fad83573d5566b9005,src-6dab8cb8e923ad89c4dd0ec8,VIDEO,https://www.youtube.com/watch?v=C9T-PcfTa3o,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-cad73df7960200398b596196,src-aed28076913617fe966d7b08,VIDEO,https://www.youtube.com/watch?v=kUZ1hXOAq-Y,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-cb06832eea4ef7bc1d6b7c36,src-ec26358bc6475ea0755e19d7,VIDEO,https://www.youtube.com/watch?v=JDcBlRqNfI8&feature=youtu.be,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-cb96b169fbe17a9045201e4c,src-85301ec559eb475c7b076462,VIDEO,https://www.youtube.com/watch?v=6W6zkKufL7Y,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-cbbbb7bcf227a95288843d0c,src-28135756877e9eb03fb0ea6b,VIDEO,https://www.youtube.com/watch?v=uhZmFcVV3ys,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-cc5cfdece049f6670d405df7,src-514be05113f559acbed8a408,VIDEO,https://www.youtube.com/watch?v=PoZHMmbUC4E,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-cca224f0e4cd55adbf4358fb,src-39c56311c8e85b8d0d652a8a,VIDEO,https://www.youtube.com/watch?v=X7G2yxitBtg,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ccda3dc838105aadc17c4f91,src-ecdc8345b7c76fa285499019,VIDEO,https://www.youtube.com/watch?v=sZmdAlla7EY,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-cd1a00bab3234b926c69d415,src-754864a2add68a3b9e9a6c4c,VIDEO,https://www.youtube.com/watch?v=ktBgb4xHKGY,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-cd355af596016ee257d4c4c3,src-299bb3c9c30c7b85c19b20fe,VIDEO,https://www.youtube.com/watch?v=wHzm0N4oNZw,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ce385bc5a4ca26efa03d2552,src-14a8d46a462b3592d77fcc1a,VIDEO,https://www.youtube.com/watch?v=fOuhunUmaNE,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ce562feb46512698f61f48f1,src-63101172bc26a735aada1d91,VIDEO,https://www.youtube.com/watch?v=9GbCGOGPFWw,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d11582357f84a4ffe2dab616,src-f008fbb58a9f4f0ca03f676b,VIDEO,https://www.youtube.com/watch?v=gVhkEe1feNo,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d1a9f1318886d3a72451a460,src-d22321cfdf7679d012933a4d,VIDEO,https://www.youtube.com/watch?v=7MmCrh3tO4o&list=PLIfOLx3HAATfArOgwYqirC1tXGD6OVYvW,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d1b12cb05ce84a8cd44f93d0,src-dcd69b64f81c5f347b14279f,VIDEO,https://www.youtube.com/watch?v=9bl2Q5qDnVQ&feature=youtu.be,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d2d89c28f818a5cd25f11b08,src-3d391d314e9cd811ab488044,VIDEO,https://www.youtube.com/live/-E4dw7pCIbI,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d37bf0c7c6f131979bef809f,src-9297b99a12358963ad6b3315,VIDEO,http://www.youtube.com/watch?v=LdgrJlas9Pc,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d37bf0c7c6f131979bef809f,src-9297b99a12358963ad6b3315,VIDEO,http://www.youtube.com/watch?v=hFUgfl0PS5E,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d3e739fa32ffab09beafe8f5,src-d02d6a3576f23911824c532c,VIDEO,https://www.youtube.com/watch?v=cLvaM9Jbse8,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d4343ce57343c2986b309521,src-555876f04fb1a4cfc2e72740,VIDEO,https://www.youtube.com/watch?v=YI91lbUGSRQ,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d43eef8999fa440565879f62,src-d56b8258192bb921ccfa8722,VIDEO,https://www.youtube.com/watch?v=OFTWSRRkkCU,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d474e8b5d3652907bf0cb210,src-3537e461a654b2bda4514ee3,AUDIO,https://minneapolisfed.org/-/media/files/news_events/pres/2016-07-15-kashkari-bullard.mp3?rev=c37c975048bd426aaa57297c30a0f2b5,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d474e8b5d3652907bf0cb210,src-0c09bb4bc1bc8fdff201eb91,AUDIO,https://www.minneapolisfed.org/-/media/files/news_events/pres/2016-07-15-kashkari-bullard.mp3?rev=c37c975048bd426aaa57297c30a0f2b5,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d63893828e40068fe8a02633,src-098b8560a733d40f6cde7627,VIDEO,https://www.youtube.com/watch?v=OoJTjz8xWU8,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d6be53e20eab33491bda5b2f,src-59f78d9f9e935dbffe5ed781,VIDEO,https://www.youtube.com/watch?v=a1dybcUWVns,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d7156fe36b7433ad49feda02,src-463f30da96091cb93bd95099,VIDEO,https://www.youtube.com/live/Gr1gIWF2hww,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-d8e3de6521f8be3076c85d31,src-84452d8a4e7531318002fa75,VIDEO,https://youtu.be/R4SPpgvnLcs,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-dbb325cd5edd5014aaef0780,src-afaf12fac1a32a65632ec91d,VIDEO,https://www.youtube.com/watch?v=CaxmRp0jJmE,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-dc6b4c7daa2188658e2a6211,src-ce51c4698af1046adad24107,VIDEO,https://www.youtube.com/watch?v=uHe9fSezBsY,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-dce6ec41010ede59f0f4493f,src-dc3f40bc525a3df3be72295a,VIDEO,https://www.youtube.com/watch?v=WwjOrgiiE0U,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-dd05260927f7e4c135c921a0,src-01d78dd77a93684cab89cb77,VIDEO,https://www.youtube.com/watch?v=9zTvjOBkSco,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-dd378eb7cb37362216eedef4,src-fd43c43221df0d5847a44ee2,VIDEO,https://youtu.be/picnuwhVi5E,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-dd4841a0931dee0eae8d3904,src-093c18e02928eca3906f43de,VIDEO,https://www.youtube.com/watch?v=6WWiA8NT2NQ,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-dec2b57b50d07c2c9ede8cc1,src-dd3b932b75c21819727b7c8c,VIDEO,https://www.youtube.com/watch?v=uTcQR7S-680,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-df7c9d317b69ce665df03ed9,src-aecd41d2ac320285ac570730,VIDEO,https://www.youtube.com/watch?v=jAtvlfbof04,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e256b3355500258e95e5960d,src-8d4ef433d3b39efadd3db063,VIDEO,https://www.youtube.com/watch?v=ipAum9128rc&t=1976s,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e256b3355500258e95e5960d,src-8d4ef433d3b39efadd3db063,VIDEO,https://www.youtube.com/watch?v=y7HRA09GME4&t=2775,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e256b3355500258e95e5960d,src-8d4ef433d3b39efadd3db063,VIDEO,https://www.youtube.com/watch?v=y7HRA09GME4&t=2920s,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e256b3355500258e95e5960d,src-8d4ef433d3b39efadd3db063,VIDEO,https://youtu.be/5gQY5PYlstI?t=3447,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e256b3355500258e95e5960d,src-8d4ef433d3b39efadd3db063,VIDEO,https://youtu.be/5gQY5PYlstI?t=3836,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e256b3355500258e95e5960d,src-8d4ef433d3b39efadd3db063,VIDEO,https://youtu.be/5gQY5PYlstI?t=972,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e256b3355500258e95e5960d,src-8d4ef433d3b39efadd3db063,VIDEO,https://youtu.be/fgVyJZQh_rE?t=2049,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e256b3355500258e95e5960d,src-8d4ef433d3b39efadd3db063,VIDEO,https://youtu.be/fgVyJZQh_rE?t=2127,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e256b3355500258e95e5960d,src-8d4ef433d3b39efadd3db063,VIDEO,https://youtu.be/tICjXv9LVjg?t=291,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e256b3355500258e95e5960d,src-8d4ef433d3b39efadd3db063,VIDEO,https://youtu.be/tICjXv9LVjg?t=473,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e256b3355500258e95e5960d,src-8d4ef433d3b39efadd3db063,VIDEO,https://youtu.be/y7HRA09GME4?t=1693,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e2c1ef5055f1abc59a3e35dd,src-595750193f109af5f10b042b,VIDEO,https://youtu.be/26DitIHQXXU?si=n-wFm5In_gVS6_2K,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e3be0cb3737ae7138c2e8a61,src-bc4e42b176e4ed680b1c91a0,VIDEO,https://www.youtube.com/watch?v=106rzowdmck,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e4a141e121f5c00139fcd9f2,src-f726ead5e97d4b23be676ac4,VIDEO,https://www.youtube.com/watch?v=MxP-hF62hxg,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e65df05c40064d09f553b85b,src-6ca3bbb3f55b7a674a76bb8c,VIDEO,https://www.youtube.com/watch?v=pJ9pvED6SH4,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-e9b8093bf3d74a5f691cd21c,src-32f7ff9d6c4d04c8cfbc579a,VIDEO,https://www.youtube.com/watch?v=BRwovdpOwog,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ea70690e599e50ac36cda4c1,src-e1075e0de4e0089cb6a0f235,VIDEO,https://www.youtube.com/watch?v=ZDnMXYa1NcA,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-eaa4e69e7dec9c412b5ea730,src-c30b89df9ef08f7ff5ae6181,VIDEO,https://www.youtube.com/live/TFD4xeroRq0,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-eb93e046d93f91ef02120ef6,src-070ad523f969abcff537cf4e,VIDEO,https://www.youtube.com/watch?v=d3iV-y5zg_Y,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ebf259f363fe339774ae3cdd,src-176e4a72b2c30cf79c6db9bf,VIDEO,https://www.youtube.com/watch?v=qYLNmtPgtGo,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ec5e51f62237822b7f7f5709,src-7b25d1d7865a7f1a548807cc,VIDEO,http://www.youtube.com/watch?v=oc_FsZGmFn8,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ec7db12c17d3580d256b7df7,src-8f21f8b91b348859d009f2d8,VIDEO,https://www.youtube.com/watch?v=npnJlfmyOL4,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ec95d6046f70848bb242611a,src-83b3689b8b3468268319cfa9,VIDEO,https://www.youtube.com/watch?v=tpSFKyWchlk,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ed721f224bf572338490b1b7,src-562cf559ffe089153c5c49b7,VIDEO,https://www.youtube.com/watch?v=KtR-eyyjn7s,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-edc53500ec14ed79bc8983c0,src-c42c0e016ee5ef2c918a6c11,VIDEO,https://www.youtube.com/watch?v=LeqSRBZJ5vw,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ee6110ca94256c7f076e6cab,src-ace31cc39bb80cdb39094fa2,VIDEO,https://www.youtube.com/watch?v=mF-GnAGOOa0,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ef598183a39511f5429b74af,src-bb8a7bd725463fc4ac2f3d31,VIDEO,http://www.youtube.com/watch?v=Li0no7O9zmE,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f0952595d1490fa1b8ca9bb2,src-5e9ed0f3d0d9cc6231217a7c,VIDEO,https://www.youtube.com/watch?v=Y7Il8I9Hb7s,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f12ac9435ee8f8eca929da5c,src-dc1c517d4bde9af370612b22,VIDEO,http://youtu.be/_VOjCHrBVUw,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f1d6d30be8b78a562839a232,src-6ca7575a5375b9d4ad9b31e4,VIDEO,https://www.youtube.com/watch?v=k2DJW1lbP1A,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f1e22f5fa07b8c378b0c74aa,src-1e43b2d8b6dc8de5f847ea1b,VIDEO,https://www.youtube.com/watch?v=9jwfcd825Ec,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f227d6fa026ed1c38b97de34,src-5d68e18fd7e3248657e9b222,VIDEO,https://www.youtube.com/watch?v=roj5dKOQkWA,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f22d78e5b8a163a6f0f1a5df,src-0ec5b7311f3fa1a98d986199,VIDEO,https://www.youtube.com/watch?v=S0ACykkYpW0,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f2ebc6ec19f5049cd61055ed,src-4d3b0f8cb25ce222a1254944,VIDEO,https://www.youtube.com/watch?v=UFLJrj4ZOX0,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f462c3da9c9bc0d639d93011,src-1b3890cf78848ad7479b8e71,VIDEO,https://www.youtube.com/watch?v=jN7qTU0On8w,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f596801d5c66e66f5b2082a9,src-7819a5947854e5595316837d,VIDEO,https://www.youtube.com/watch?v=hhKh6AiLmw4,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f6cf8f16e6c269ede56d3da0,src-dffaf8bc4c103b01ac10b6fd,VIDEO,https://www.youtube.com/live/ndqAg-M3Sqw,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f71aa8ac3c52be2de07816ff,src-3bb0c0195cec44f5c2545366,VIDEO,https://www.youtube.com/watch?v=GfUG4gVRQYo,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f743c2f221ae8a24f5d90871,src-ec9da80ca6fa800b4436c152,VIDEO,https://www.youtube.com/watch?v=g_QDAn5Ca-4,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f7a9393e6b4bb85f712391b7,src-1031f5cd866c3d8bd04802f5,AUDIO,https://www.bostonfed.org/-/media/Files/Speeches/Sounds/111516.MP3?sc_lang=en&hash=9456F0E253E19971F84E4A3B23F19C7E,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f7e3deea1f4de4cb23fbefcf,src-194d30be576ccc35ffbaeee4,VIDEO,https://www.youtube.com/watch?v=_CWJN6x2kdI,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f7fefc0704b34a267cd4e82f,src-f2d9f923ed1cad63601347ed,VIDEO,https://www.youtube.com/watch?v=vdScagTwyI0,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-f87105ac2faaece383ed6d4d,src-5cbd5f6f4a601bc71c077bee,VIDEO,https://youtu.be/SJPV1-G6yj0,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
