date,source,price,forward_pe,forward_eps,revision_ratio,revision_breadth,eps_mom_4w,eps_mom_13w,eps_mom_26w,ret_1m,ret_3m,ret_6m,ret_12m
2022-12-23,82222,3844.820068359375,16.7,229.55,0.73,-0.15606936416184972,-0.26936612069339283,-3.2332855577101416,-2.757773447428613,4.012411940959271,3.256848655509592,8.444085973779014,17.450750340527033
2022-12-30,82222,3839.5,16.8,229.49,0.55,-0.29032258064516125,-0.3863182567931167,-3.270811380400418,-4.267478725179375,3.466860461567256,5.368925448056383,7.728870946737865,16.09559146698789
2023-01-06,82222,3895.080078125,16.6,229.57,0.78,-0.12359550561797751,-0.39914963772832435,-3.073675321933711,-4.258069897405958,4.505170033711403,-0.8598023548336498,5.8792116055861765,14.254899384790809
2023-01-13,82222,3999.090087890625,16.6,230.04,0.77,-0.12994350282485875,-0.06950477845352188,-2.570835627461787,-3.925826929502174,3.4355288217723823,-2.0617238796935777,4.823344519349582,8.026075023291735
2023-01-20,82222,3972.610107421875,17.1,228.46,0.65,-0.21212121212121213,-0.474842082335003,-3.001740754893212,-4.577729512989714,2.9665597762904117,-0.040782184601328986,5.861136169784675,7.940363859929289
2023-01-27,82222,4070.56005859375,17.8,227.76,0.7,-0.17647058823529416,-0.7538454834633446,-2.391360246850094,-4.34673050270884,0.2095541933810008,0.9519574565222566,5.203462313412555,5.845385843255446
2023-02-03,82222,4136.47998046875,18.4,226.59,0.9,-0.05263157894736841,-1.2980790172931966,-1.8240901213171568,-4.2671849254298895,-4.02370958380388,-0.7605490921277158,3.925557081847608,4.624700363370837
2023-02-10,82222,4090.4599609375,18.1,225.76,0.8,-0.11111111111111108,-1.8605459920013945,-1.766599947785219,-4.654109299771947,-1.0957219673922047,1.1534198166417653,7.801809230748669,3.268585845828853
2023-02-17,82222,4079.090087890625,18.1,226.28,0.95,-0.025641025641025664,-0.9542151799002085,-1.5617522947753093,-4.54334528580469,-5.332071499123803,1.3343645388516512,6.600491394726804,0.9384453020666372
2023-03-03,82222,4045.639892578125,17.6,226.11,0.59,-0.25786163522012584,-0.7244467860906156,-1.763913629056768,-4.699485796172964,-1.8451939452322041,2.2396977938669904,8.733112983746661,9.135769658464167
2023-03-10,82222,3861.590087890625,17.3,226.82,1.0,0.0,0.10150492078202511,-1.5452730271725001,-4.53703703703704,6.414973238095323,6.797458670134482,16.672661243960874,16.895369958778094
2023-03-17,82222,3916.639892578125,17.4,227.16,1.07,0.03381642512077297,0.6201275690999264,-1.4447481452557698,-4.522528581035634,4.809738248086015,7.030007747518052,15.822234572705597,16.409472629581433
2023-03-24,82222,3970.989990234375,17.4,227.4,0.62,-0.2345679012345679,0.49496199398975094,-1.2163336229365718,-4.525988748005705,4.196690167797157,5.904326267623916,15.392634877890954,15.704897119151816
2023-03-31,82222,4109.31005859375,17.8,227.08,0.71,-0.16959064327485382,0.42899473707487257,-1.0760182966673915,-4.274513110193068,0.5891490442992975,4.211413987412116,8.972789137470926,12.047279264275446
2023-04-07,82222,4105.02001953125,18.1,226.95,0.68,-0.19047619047619044,0.05731416982628357,-1.1068020393045552,-4.341412012644897,1.5702715365773168,4.722019450032655,8.74611532825722,14.961435485158292
2023-04-14,82222,4137.64013671875,18.3,227.14,0.7,-0.17647058823529416,-0.008804366966019828,-1.0585006751753334,-4.099641123073683,-0.033597332605450614,6.572579974219628,5.608748381940898,14.911633822825344
2023-04-21,82222,4133.52001953125,18.1,227.59,0.79,-0.11731843575418992,0.08355321020228068,-1.065032168318547,-3.608487569353269,-0.22837536437819717,5.19678282864855,6.584943102250107,15.393902910524893
2023-04-28,82222,4169.47998046875,18.1,228.42,1.45,0.18367346938775508,0.5901004051435566,-0.01750853541102604,-3.0187237294612257,0.5396356405450442,6.737048832458248,8.305353201949384,12.657699674262911
2023-05-05,82222,4136.25,17.7,229.58,1.52,0.20634920634920637,1.158845560696209,0.7990867579908745,-1.611382531927652,1.6730177168328808,6.3511682154729465,7.766460788757934,15.65621222423692
2023-05-12,82222,4124.080078125,18.0,229.36,1.28,0.12280701754385964,0.9773707845381896,1.2224723068096521,-0.6239168110918514,3.8381902403424206,9.246664383960624,7.910606484684801,17.354900169498034
2023-05-19,82222,4191.97998046875,18.3,229.8,0.93,-0.03626943005181344,0.9710444219868997,1.7895109851169488,-0.008702462796961186,2.5496277012408086,8.214730625758948,3.055359966453808,16.674464993433457
2023-05-26,82222,4205.4501953125,18.1,229.59,1.06,0.029126213592233035,0.5122143420015934,1.4627894643804096,-0.1218079784225834,4.854168732399655,8.9593210633244,1.9641086099906113,17.909132981963282
2023-06-09,82222,4298.85986328125,18.5,232.08,0.79,-0.11731843575418992,1.0889450300548775,2.640307814780418,0.8298214363296808,3.5246559401821864,3.8426454143625666,0.6727346969837233,16.43947426558072
2023-06-16,82222,4409.58984375,19.1,232.27,0.62,-0.2345679012345679,1.2687478200209323,2.4027863504100244,0.8203837138640591,-0.24128431020813412,-0.9043898463487299,-4.205145922195497,15.403018988266881
2023-06-23,82222,4348.330078125,18.9,232.07,0.77,-0.12994350282485875,0.9878154917319248,2.161472090156713,0.6854961169681983,3.6126476354742865,1.31958434115107,-5.311463407513206,18.139147346884688
2023-06-30,82222,4450.3798828125,18.9,232.31,0.67,-0.19760479041916165,1.1847205888758205,2.1591908531222392,0.9165942658557746,1.9315196275598856,1.4693158436044573,-2.0681389338910505,15.129271575087188
2023-07-07,82222,4398.9501953125,19.0,232.36,0.72,-0.16279069767441862,0.12064805239573317,2.3251717456403087,1.224134175560887,4.166443742680981,1.330772944983094,0.3703165150598542,16.325250720109217
2023-07-14,82222,4505.419921875,19.4,231.92,0.68,-0.19047619047619044,-0.15068670082233337,2.1899096717338695,1.0588696675236209,-0.6079374884850108,-1.2229736320187312,0.19088337614201478,16.175190471545765
